id,id_Key,Date_Proc,Lat_DNB,Lon_DNB,Rad_DNB,Date_Mscan,Date_LTZ,Line_DNB,Sample_DNB,Rad_I04,QF_Detect,QF_Bitflag,SMI,Thr_SMI,SI,Thr_SI,SHI,Thr_SHI,LI,Thr_LI,Glint,Thr_Gl_SMI,Xcorr,Land_Mask,EEZ,FMZ,MPA,File_DNB,File_GDNB,File_I04,File_VNF,File_EEZ,File_FMZ,File_MPA,File_FLM,File_LSM,File_LTZ,File_RLP,Dist_RLP,File_RLV,Lat_Gring,Lon_Gring,Gran_List,SOLZ_GDNBO,SOLA_GDNBO,SATZ_GDNBO,SATA_GDNBO,LUNZ_GDNBO,LUNA_GDNBO
122,VBD_npp_d20220616_t1732527_x1126818E_y071937S_l0607_s1410_v23,2022-09-24 01:26:56,-7.193662,112.681808,58.8596,2022-06-16 17:32:52,2022-06-17 00:32:52,607,1410,0.399145,8,18913,0.522126,0.308203,0.735806,0.4,0.810352,0.75,0.0989503,0.0001,4.54105e-05,999999,5.725513e-02,1,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.378466,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.888,41.3071,33.2449,98.7182,26.4988,136.312
123,VBD_npp_d20220616_t1732527_x1126898E_y071880S_l0606_s1411_v23,2022-09-24 01:26:56,-7.187977,112.689842,58.5251,2022-06-16 17:32:52,2022-06-17 00:32:52,606,1411,0.39694,8,18913,0.797569,0.324785,0.734935,0.4,0.897947,0.75,0.0989523,0.0001,4.58654e-05,999999,-1.857409e-02,1,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.263761,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.879,41.3116,33.1993,98.8093,26.4974,136.331
124,VBD_npp_d20220616_t1732527_x1127093E_y071982S_l0607_s1414_v23,2022-09-24 01:26:56,-7.198160,112.709290,29.2681,2022-06-16 17:32:52,2022-06-17 00:32:52,607,1414,0.37802,8,18913,0.535687,0.38999,0.728937,0.4,0.828571,0.75,0.098974,0.0001,4.80858e-05,999999,-3.167549e-01,1,,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.621499,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.873,41.3613,33.0651,98.7114,26.4764,136.343
125,VBD_npp_d20220616_t1732420_x1133065E_y066197S_l0507_s1480_v23,2022-09-24 01:26:56,-6.619713,113.306503,31.4407,2022-06-16 17:32:42,2022-06-17 00:32:42,507,1480,0.292947,4,100773,0.495198,0.450419,0.668791,0.4,0.736381,0.75,0.0989559,0.0001,0.000109138,999999,-5.930948e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.077,41.3663,30.0682,98.9429,26.5266,137.907
126,VBD_npp_d20220616_t1732545_x1132764E_y073725S_l0619_s1501_v23,2022-09-24 01:26:56,-7.372498,113.276390,44.1112,2022-06-16 17:32:54,2022-06-17 00:32:54,619,1501,0.419845,8,18913,0.935765,0.328233,0.792528,0.4,0.942437,0.75,0.0995353,0.0001,0.000154031,999999,-3.434176e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.240245,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,157.622,42.6089,29.0822,98.9713,25.95,136.879
127,VBD_npp_d20220616_t1731558_x1143016E_y039415S_l0087_s1534_v23,2022-09-24 01:26:56,-3.941539,114.301590,18.3613,2022-06-16 17:31:55,2022-06-17 01:31:55,87,1534,0.428807,1,2529,0.737276,0.285863,0.853351,0.4,0.952705,0.75,0.0972076,0.0001,0.00016141,999999,1.594184e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,154.513,38.815,27.5198,99.1192,28.0934,142.45
128,VBD_npp_d20220616_t1731558_x1143180E_y039649S_l0090_s1537_v23,2022-09-24 01:26:56,-3.964949,114.318031,17.0071,2022-06-16 17:31:55,2022-06-17 01:31:55,90,1537,0.429803,1,2529,0.700749,0.302672,0.872019,0.4,0.933157,0.75,0.0972396,0.0001,0.000170241,999999,8.255084e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,154.521,38.8715,27.3783,98.7725,28.0644,142.446
129,VBD_npp_d20220616_t1732224_x1139854E_y055199S_l0328_s1541_v23,2022-09-24 01:26:56,-5.519885,113.985435,62.8751,2022-06-16 17:32:22,2022-06-17 00:32:22,328,1541,0.432506,1,2529,1.21584,0.305566,0.894055,0.4,0.983308,0.75,0.0984393,0.0001,0.000209097,999999,6.931355e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,155.857,40.6749,27.1862,99.1169,26.9733,140.217
130,VBD_npp_d20220616_t1731558_x1143669E_y039239S_l0083_s1543_v23,2022-09-24 01:26:56,-3.923878,114.366852,11.3787,2022-06-16 17:31:55,2022-06-17 01:31:55,83,1543,0.421978,1,2529,0.554967,0.359138,0.789633,0.4,0.902671,0.75,0.0972389,0.0001,0.000177236,999999,-1.756705e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,154.458,38.8936,27.0805,99.5922,28.0674,142.565
131,VBD_npp_d20220616_t1732171_x1141086E_y052014S_l0278_s1548_v23,2022-09-24 01:26:56,-5.201368,114.108643,9.67296,2022-06-16 17:32:17,2022-06-17 01:32:17,278,1548,0.431012,1,2529,0.514167,0.296673,0.778785,0.4,0.907768,0.75,0.0981931,0.0001,0.000219385,999999,1.099833e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,155.55,40.3762,26.8349,99.3265,27.1575,140.768
132,VBD_npp_d20220616_t1731522_x1144631E_y037161S_l0050_s1550_v23,2022-09-24 01:26:56,-3.716100,114.463058,6.61406,2022-06-16 17:31:52,2022-06-17 01:31:52,50,1550,0.415648,1,2273,0.351601,0.309882,0.815467,0.4,0.795826,0.75,0.0971145,0.0001,0.000188162,999999,4.957912e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,154.245,38.7486,26.7373,99.7015,28.1851,142.924
133,VBD_npp_d20220616_t1732224_x1140526E_y054960S_l0323_s1550_v23,2022-09-24 01:26:56,-5.495959,114.052551,10.8147,2022-06-16 17:32:22,2022-06-17 00:32:22,323,1550,0.431581,1,2529,0.53709,0.302311,0.850826,0.4,0.906487,0.75,0.0984606,0.0001,0.000228651,999999,8.420284e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,155.795,40.7465,26.7403,99.7066,26.9487,140.344
134,VBD_npp_d20220616_t1731522_x1144622E_y037648S_l0057_s1551_v23,2022-09-24 01:26:56,-3.764752,114.462219,7.31727,2022-06-16 17:31:52,2022-06-17 01:31:52,57,1551,0.425677,2,2465,0.411782,0.380678,0.821545,0.4,0.676062,0.75,0.097155,0.0001,0.000197923,999999,-2.741701e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,154.284,38.8105,26.687,98.8656,28.1462,142.867
135,VBD_npp_d20220616_t1731522_x1144823E_y037262S_l0051_s1553_v23,2022-09-24 01:26:56,-3.726215,114.482330,8.92994,2022-06-16 17:31:52,2022-06-17 01:31:52,51,1553,0.419133,1,2529,0.418971,0.3093,0.833697,0.4,0.835561,0.75,0.0971365,0.0001,0.000196542,999999,5.223982e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,154.241,38.7916,26.5882,99.5837,28.1651,142.94
136,VBD_npp_d20220616_t1732207_x1140857E_y054698S_l0318_s1553_v23,2022-09-24 01:26:56,-5.469762,114.085693,28.4377,2022-06-16 17:32:20,2022-06-17 00:32:20,318,1553,0.428096,1,2529,0.824698,0.312357,0.832216,0.4,0.952054,0.75,0.0984477,0.0001,0.000248056,999999,3.826106e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,155.759,40.7491,26.5886,98.382,26.9524,140.415
137,VBD_npp_d20220616_t1731522_x1144826E_y037680S_l0057_s1554_v23,2022-09-24 01:26:56,-3.768027,114.482567,12.3109,2022-06-16 17:31:52,2022-06-17 01:31:52,57,1554,0.417213,1,2529,0.544612,0.345005,0.821545,0.4,0.863805,0.75,0.097172,0.0001,0.000205584,999999,-1.110374e-01,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,154.274,38.8463,26.5383,98.8634,28.1311,142.893
138,VBD_npp_d20220616_t1732118_x1142143E_y049428S_l0237_s1554_v23,2022-09-24 01:26:56,-4.942777,114.214279,6.02636,2022-06-16 17:32:11,2022-06-17 01:32:11,237,1554,0.416928,2,2209,0.358426,0.329132,0.668211,0.4,0.692187,0.75,0.0980368,0.0001,0.000237216,999999,-3.845003e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,155.299,40.1421,26.5384,98.46,27.308,141.213
139,VBD_npp_d20220616_t1732207_x1140903E_y054844S_l0320_s1554_v23,2022-09-24 01:26:56,-5.484422,114.090271,22.9189,2022-06-16 17:32:20,2022-06-17 00:32:20,320,1554,0.430728,1,2529,0.794281,0.31252,0.851817,0.4,0.953749,0.75,0.0984654,0.0001,0.000253543,999999,3.751596e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,155.767,40.7776,26.5409,98.1398,26.938,140.403
140,VBD_npp_d20220616_t1732224_x1140887E_y054880S_l0321_s1555_v23,2022-09-24 01:26:56,-5.488003,114.088745,28.5208,2022-06-16 17:32:22,2022-06-17 00:32:22,321,1555,0.430585,1,2529,0.863291,0.306275,0.792429,0.4,0.951758,0.75,0.0984772,0.0001,0.000240982,999999,6.607141e-02,3,Indonesian Exclusive Economic Zone,WPP712,,SVDNB_npp_d20220616_t1731466_e1733108_b55109_c20220616185515871298_oebc_ops.h5,GDNBO_npp_d20220616_t1731466_e1733108_b55109_c20220616185330147334_oebc_ops.h5,SVI04_npp_d20220616_t1731466_e1733108_b55109_c20220616185520065914_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1731466_e1733108_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,-1.675043;-3.912089;-5.906730;-10.805904;-8.924829;-6.526055,104.082123;117.767570;131.423340;130.489395;116.642418;102.850075,npp_d20220616_t1731466_e1733108_b55109;npp_d20220616_t1733120_e1734362_b55109;npp_d20220616_t1734374_e1736016_b55109;npp_d20220616_t1736028_e1737270_b55109,155.766,40.7921,26.4936,99.9488,26.9315,140.407
